age,seniority,tenure,monthly_income,satisfaction_score,work_life_balance,overtime,commute_distance,promotion_last_5yrs,performance_score,trg_hrs_last_year,attrition,department_Engineering,department_Finance,department_HR,department_IT,department_Marketing,department_Operations,department_Sales
53,2,14,9219,1,2,0,8.6,0,2,16,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,2,4,9821,1,2,1,8.4,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1,0,5511,3,4,1,4.5,1,2,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3,12,12656,3,3,1,3.6,0,3,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2,2,8387,2,3,1,19.3,0,3,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,4,11,10556,2,3,1,3.9,0,2,23,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,3,6,8931,3,3,0,5.2,0,4,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,2,4,8305,4,2,0,11.3,0,2,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,3,25,15080,4,4,0,27.5,1,3,24,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,1,0,5738,2,4,0,14.3,0,4,23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,0,4376,2,3,0,13.9,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1,2,3869,5,1,0,8.6,0,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,3,7,9377,2,2,0,26.0,0,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,4,10,11460,2,2,0,4.2,0,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,3,13,12147,3,3,0,9.4,0,3,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,2,4,9120,3,3,0,11.1,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1,0,4593,3,1,0,5.3,0,2,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,5,22,15867,4,4,0,12.8,0,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,4,6751,2,3,0,10.7,0,3,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3,18,10985,3,3,1,9.8,0,3,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,3,5,12430,4,2,0,37.0,0,4,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,4,18,12355,1,4,1,6.8,1,2,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,2,3,6757,1,3,0,23.4,0,3,20,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,3,27,13405,3,2,1,7.5,1,2,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,2,3,6733,5,3,0,1.0,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,2,2,7943,3,3,1,10.1,0,3,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,1,0,6813,3,4,0,9.1,0,2,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,6194,1,3,0,14.9,0,3,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3,9,8182,4,2,0,1.8,1,3,24,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,2,5,8529,2,3,0,16.5,0,3,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,2,4,6182,4,2,1,15.3,0,3,19,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,2,2,6467,3,3,0,5.6,0,2,20,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,3,8,11289,1,3,0,11.9,0,2,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,2,2,7391,3,2,0,14.2,0,3,19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,3,12,9074,4,4,0,28.4,0,3,10,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,3,8,11410,4,3,0,5.2,0,1,18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,1,4,4169,4,2,0,5.5,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,3,11,12352,4,1,1,16.1,0,2,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,4,19,12057,3,3,0,7.1,0,3,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,4,16,16595,5,3,1,30.5,0,4,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,3,11,12113,3,1,0,11.6,1,3,17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,4,35,14919,2,3,1,5.0,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1,1,6873,3,2,0,3.7,0,2,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,3,17,12102,5,2,0,20.8,0,2,18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,3,29,11621,2,2,0,3.7,0,3,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,2,7,9292,4,2,0,6.9,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,3,8,8909,2,2,0,9.3,0,3,22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,2,2,8592,4,4,0,22.9,0,3,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2,8,8715,3,3,0,8.3,0,3,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,2,5,6826,4,3,0,5.5,0,2,22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,3,21,11774,1,3,0,36.4,0,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,2,6,9616,3,2,1,14.3,0,4,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,5,27,16710,3,4,0,8.0,0,3,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,2,4,8192,1,2,1,2.0,0,1,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2,5,8785,2,4,1,2.3,1,2,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,3,10,13356,2,1,1,8.9,0,2,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,3,16,10989,3,2,0,8.8,0,2,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,4,18,11999,2,4,0,17.6,0,2,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,3,11,12784,5,2,1,23.4,0,4,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,4,20,15116,5,2,0,21.3,0,3,23,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4556,3,1,0,7.6,0,3,15,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,4,4992,3,3,0,21.6,0,2,21,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,3,12,10594,5,2,0,6.7,0,3,21,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,3755,3,3,0,1.5,0,3,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,4,17,15968,3,1,0,1.7,0,2,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2,6,7210,4,3,0,14.9,1,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1,4,5981,3,3,0,21.5,0,4,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,2,4,9267,5,3,0,2.1,0,4,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,4,15,11301,4,2,1,9.3,0,1,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,3,21,13444,4,4,1,2.1,0,2,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,1,3,5847,4,2,0,7.7,0,4,9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1,0,4862,2,3,0,21.1,0,1,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,1,3,3790,4,3,0,1.9,1,4,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,2,2,6605,4,3,1,20.8,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,12,9527,2,2,0,14.9,0,3,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4,15,13020,5,2,0,14.7,0,3,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,2,3,7602,4,4,0,3.9,0,4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,1,0,4698,3,3,0,8.4,0,2,13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1,1,5113,3,3,0,8.0,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,3,12,9474,3,3,0,26.1,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,1,4929,1,2,0,3.7,0,3,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,4,27,13797,4,4,1,14.0,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,3,10,12274,5,2,0,2.4,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1,1,6052,3,3,1,9.7,0,2,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,3,8,8943,3,2,1,7.7,0,1,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,4,30,17551,4,3,0,4.1,0,2,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,3,6,9629,3,3,0,11.9,0,2,12,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,4,12,10908,3,2,0,4.1,0,2,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,1,1,3015,2,2,0,6.3,0,3,15,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,1,0,5687,4,1,0,13.0,0,2,10,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,1,1,5898,4,1,1,20.8,0,3,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,3,6,11230,2,3,1,2.6,0,2,17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1,1,4030,5,3,0,5.3,0,2,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,2,2,5667,3,3,0,12.1,0,2,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,2,7,8397,5,1,0,12.3,0,2,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,4,22,14011,5,4,1,1.5,0,4,13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,2,11,10058,4,3,0,5.1,1,3,10,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,2,10,8156,4,2,1,3.3,1,2,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,2,8,9944,3,3,0,6.5,0,4,20,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,2,3,7200,3,2,1,23.4,0,2,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,2,6,6775,3,3,0,2.8,0,3,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,1,0,3932,3,3,0,1.0,0,2,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,3,10,10625,4,3,1,4.2,0,3,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,1,1,6127,5,1,0,7.1,0,1,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,5,17,16812,3,3,0,15.7,1,3,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,3,5,7305,4,4,1,3.7,0,3,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,3,12,12807,2,2,0,20.1,0,3,22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,4,25,13347,5,1,0,8.8,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,3,11,12916,4,3,0,1.5,0,4,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2,8,10257,4,3,0,6.0,0,3,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,4,10,15233,5,3,0,6.2,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1,4,4692,5,3,0,13.4,0,3,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,3,9,9507,3,3,1,21.0,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,2,6,6452,5,2,0,29.5,0,2,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,1,0,4050,4,1,0,8.3,0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,3734,4,3,0,10.1,0,3,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,1,0,4423,4,4,0,7.9,0,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,2,4,7488,3,1,0,10.6,0,3,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,3,5,9137,3,4,0,14.2,0,1,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52,4,12,11062,4,4,0,17.4,0,3,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,1,0,4970,5,3,0,5.1,0,3,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,2,7,8043,3,4,0,18.2,0,3,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,5,19,13708,3,3,0,10.0,0,4,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,1,1,3475,3,3,1,6.2,0,1,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,3,14,12390,1,3,0,6.4,0,3,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,3,7,8558,4,4,0,32.5,0,2,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,1,6034,4,4,0,6.4,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2,4,5858,5,4,0,8.7,0,2,22,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,2,12,9751,3,2,0,19.4,1,1,12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,4948,3,3,0,5.0,0,2,20,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,3,5,7826,3,3,1,10.0,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,1,4,7149,2,3,0,2.3,0,2,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4,21,13349,4,3,0,10.2,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,4,21,12581,4,1,0,6.9,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,2,2,7216,5,4,0,14.9,0,3,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,2,2,5952,3,4,0,12.3,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,3,8,9225,4,2,0,2.2,1,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,2,2,5756,3,3,0,13.7,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,5,18,12428,3,3,1,10.7,0,2,9,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,4,10,12552,5,4,0,26.4,0,3,10,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52,3,13,10370,4,3,0,2.3,1,3,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,1,1,5458,3,3,1,4.0,0,4,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2,2,5958,3,4,0,29.6,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,1,4799,4,3,0,9.3,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,2,9,9637,1,3,1,4.8,0,3,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1,3,7200,5,1,0,4.9,0,2,21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1,0,3944,2,4,0,9.2,0,3,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,3,5,9616,4,3,1,3.0,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,4,13,14932,5,3,0,6.6,0,4,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,1,1,6515,4,3,0,19.8,0,3,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,3,5,10248,5,3,0,8.4,0,2,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,1,0,5688,1,3,0,6.8,0,3,22,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,2,2,6261,3,1,0,3.1,1,2,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,2,3,6226,3,3,1,30.0,0,2,9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,3,12,10435,4,2,0,29.3,0,3,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52,2,2,7048,4,2,0,3.9,0,3,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,2,2,7370,4,1,1,9.3,0,4,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,3,12,10351,2,4,1,3.7,0,2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,4,21,11335,4,2,0,9.2,0,3,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,3,10,9732,4,3,0,6.7,1,2,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,3,9174,4,3,0,23.4,0,4,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,1,0,3633,4,2,0,11.4,0,3,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,2,4,9264,3,4,0,37.6,0,3,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,4,20,13185,2,3,1,12.9,0,4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,0,5155,5,3,1,2.9,0,3,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2,3,8462,5,2,0,15.7,0,1,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,3,7,8886,3,2,0,8.0,0,3,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,3,20,13440,3,2,0,21.0,0,2,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,2,7,9175,4,3,0,13.6,0,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,3,9,11446,3,3,0,13.8,0,2,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,2,6,7039,3,2,1,13.1,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,5020,2,3,1,14.9,0,3,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,1,0,3643,1,2,0,22.0,0,4,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,3,6,10530,4,2,0,10.2,0,2,20,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,3,10,9137,2,2,0,1.0,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,2,5297,5,3,0,12.3,0,2,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,3957,5,3,1,6.4,0,2,27,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,3,8,12416,3,3,0,5.1,0,4,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,3,23,14050,2,3,0,8.2,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1,1,4575,4,1,0,1.9,0,2,18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,3,21,14395,4,3,0,9.0,0,2,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1,3,5060,2,2,0,4.2,0,4,13,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,2,5119,4,3,0,5.3,0,2,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,2,5,6455,3,2,1,16.2,0,1,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,2,9,9368,4,3,0,14.3,0,2,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,3,12,12985,4,2,0,17.5,0,2,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,5676,3,4,1,1.0,0,3,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,2,6,7129,5,3,0,2.1,0,2,19,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,2,8,7857,3,3,0,10.4,0,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,1,1,4618,5,3,0,10.4,0,2,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,3,9,9394,3,3,1,1.0,0,3,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,2,9,7506,3,3,0,7.2,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,2,4,7015,2,3,0,22.1,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,2,3,8526,3,2,0,4.6,0,2,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,5,22,15039,5,3,0,8.2,0,4,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1,1,4640,4,1,0,11.6,0,4,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,2,6,8033,5,1,0,15.3,1,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,1,4514,4,3,0,8.6,0,4,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,4,16,16944,3,3,0,7.9,0,3,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3,10,13207,2,3,1,6.4,0,2,13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4,17,15073,2,2,0,3.3,0,2,18,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,3,7,12510,4,3,0,26.6,0,4,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,3,27,11882,3,2,1,6.7,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,2,11,10988,3,3,0,5.2,0,3,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,3,7,10821,5,4,0,5.8,0,2,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46,1,0,6257,4,4,0,10.0,0,2,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1,1,5897,3,1,0,6.7,0,2,13,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,1,0,5608,2,2,0,15.7,1,3,16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,4,11,11774,4,3,0,23.4,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,3,5,9430,5,3,0,15.4,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,2,2,8742,2,3,0,5.0,0,3,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,4,5230,5,2,0,11.6,0,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,0,6405,3,2,0,13.1,0,2,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,3,7,9494,5,4,0,4.7,0,3,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,3,14,9702,4,2,0,5.5,0,4,7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,3,5,12179,5,4,0,13.5,1,3,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4,15,15310,4,3,1,1.9,1,3,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,1,4649,2,2,0,14.9,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,1,0,5171,2,3,1,5.3,0,2,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,3,24,11212,4,2,1,19.5,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,4,20,15689,2,3,0,7.2,0,3,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,2,2,8445,3,2,1,1.0,0,3,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,4,16,14416,3,4,1,18.9,0,2,17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,3,5,12168,3,4,0,4.1,0,4,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3,7,8696,4,3,1,6.4,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,3,16,12124,5,4,1,7.8,1,2,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,1,0,5408,5,2,0,19.7,0,2,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,3,10,8939,5,1,0,4.3,0,3,20,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,3,6,8965,4,3,0,19.5,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,1,1,3879,5,4,1,14.9,0,3,28,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,3,18,10922,4,4,0,8.0,0,4,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,1,1,4785,5,3,0,17.7,0,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,3,5,11269,2,3,1,5.4,0,2,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,4788,5,3,0,7.6,1,2,23,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,3331,3,4,1,19.2,0,3,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,12,9547,4,3,0,3.3,0,4,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,2,7,6899,3,2,1,2.8,1,3,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,3,15,13393,4,2,1,18.9,1,2,21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4,16,15100,4,2,0,7.7,0,3,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4362,3,3,0,2.4,0,2,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,4254,4,2,1,4.7,0,2,13,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,2,10,8162,3,2,1,15.0,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,3,8,8685,1,2,0,13.7,0,2,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,3,10,10798,4,2,1,9.9,0,4,15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,4550,4,4,0,5.3,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,3,8,9074,4,4,1,9.2,1,3,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,3,28,14176,1,4,0,11.4,0,2,17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,3,13,9665,3,1,1,1.3,0,2,16,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,2,4,7755,5,3,0,15.3,0,2,17,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,3,10,8769,3,2,0,4.5,0,3,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,1,1,4788,3,4,0,7.5,0,3,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,1,2,5510,2,4,0,13.3,0,2,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
